product_id_erp,onsale_web,price,stock_quantity,stock_status,purchase_price,product_id_web,total_sales,tax_status,product_type,post_title,z_score,CA_article,Rotation_stock,Valorisation_stock,prix_HT,taux_de_marge
4211,True,48.5,5,instock,25.56,15714,3.0,taxable,Vin,Lucien Boillot Pommard 2017,0.6097900285897239,145.5,1.6666666666666667,242.5,40.42,58.14
4212,True,39.8,12,instock,21.39,15717,8.0,taxable,Vin,Lucien Boillot Volnay 2017,0.2827616517360168,318.4,1.5,477.59999999999997,33.17,55.07
4213,True,58.8,10,instock,29.16,15718,6.0,taxable,Vin,Lucien Boillot Volnay 1er Cru Les Angles 2017,0.9969615552096296,352.79999999999995,1.6666666666666667,588.0,49.0,68.04
4215,True,26.5,20,instock,13.97,15480,7.0,taxable,Vin,Marc Colin Et Fils Saint-Aubin Blanc Luce 2017,-0.2171782806955121,185.5,2.857142857142857,530.0,22.08,58.05
4216,True,13.4,35,instock,7.2,15213,13.0,taxable,Vin,Domaine de l'Ecu Muscadet Classic 2018,-0.7096003194062662,174.20000000000002,2.6923076923076925,469.0,11.17,55.14
4217,True,17.1,12,instock,9.28,15672,6.0,taxable,Vin,Domaine de l'Ecu Muscadet Granite 2018,-0.570519285571931,102.60000000000001,2.0,205.20000000000002,14.25,53.56
4219,True,16.7,25,instock,8.97,12599,12.0,taxable,Vin,Domaine de l'Ecu Muscadet Orthogneiss 2014,-0.5855550730134809,200.39999999999998,2.0833333333333335,417.5,13.92,55.18
4220,True,11.6,48,instock,5.75,15758,18.0,taxable,Vin,Xavier Frissant Touraine Amboise Chenin Les Pierres 2018,-0.77726136289324,208.79999999999998,2.6666666666666665,556.8,9.67,68.17
4221,True,12.8,42,instock,6.48,15829,13.0,taxable,Vin,Xavier Frissant Touraine Les Roses du Clos 2018,-0.7321540005685908,166.4,3.230769230769231,537.6,10.67,64.66
4222,True,8.9,45,instock,4.74,15759,14.0,taxable,Vin,Xavier Frissant Touraine Amboise M de La Touche 2016,-0.8787529281237009,124.60000000000001,3.2142857142857144,400.5,7.42,56.54
